id,databaseId,createdAt,additions,deletions,closed,closedAt,merged,mergedAt,body,participants,comments,reviews,duration,name,owner
MDExOlB1bGxSZXF1ZXN0NzY4MzI5MDQ=,76832904,2016-07-09T01:06:53Z,3,0,True,2016-07-09T01:13:57Z,True,2016-07-09T01:13:57Z,"Snyk has identified one or more vulnerable packages in the npm dependencies this project uses.

To fix those, Snyk created this pull request with the necessary changes to address the vulnerabilities.

This pull request includes:
- `package.json` scripts and a Snyk policy (`.snyk`) file, which patch the vulnerabilities that can't be upgraded away.

You can read more about Snyk's upgrade and patch logic in [Snyk's documentation](https://snyk.io/docs/using-snyk/). Each vulnerability page (see below) includes information about the vulnerable versions, and direct links to the available patches.

This PR includes fixes for the following vulnerabilities:
- [npm:uglify-js:20150824](https://snyk.io/vuln/npm:uglify-js:20150824)

See the Snyk [test report](https://snyk.io/test/github/freecodecamp/freecodecamp/HEAD) for this project for details.

Be sure to check the changes in this PR to ensure they won't cause issues with your application.

Stay secure,
The Snyk team
",3,1,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4MzMzOTI=,76833392,2016-07-09T01:21:43Z,33,6,True,2016-07-09T01:22:12Z,True,2016-07-09T01:22:12Z,"Thanks to @atjonathan for fixing those grammar issues.
",2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4MzQzMjE=,76834321,2016-07-09T01:58:35Z,1,1,True,2016-07-09T13:11:35Z,True,2016-07-09T13:11:35Z,,2,0,0,11.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4MzQzNjc=,76834367,2016-07-09T02:00:44Z,0,1,True,2016-07-09T13:11:57Z,True,2016-07-09T13:11:57Z,,2,0,0,11.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4MzY0NzE=,76836471,2016-07-09T03:46:52Z,33,25,True,2016-07-17T00:14:41Z,True,2016-07-17T00:14:41Z,"<!-- FreeCodeCamp Pull Request Template -->

<!-- IMPORTANT Please review https://github.com/FreeCodeCamp/FreeCodeCamp/blob/staging/CONTRIBUTING.md for detailed contributing guidelines -->

<!-- Help with PRs can be found at https://gitter.im/FreeCodeCamp/HelpContributors -->

<!-- Make sure that your PR is not a duplicate -->
#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [X] Your pull request targets the `staging` branch of FreeCodeCamp.
- [X] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [X] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [X] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [X] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [ ] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [X] Tested changes locally.
- [X] Closes currently open issue (replace XXXX with an issue no): Closes #9586 
#### Description

<!-- Describe your changes in detail -->
",9,13,0,188.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4NDgzNzY=,76848376,2016-07-09T14:40:30Z,1,1,True,2016-07-09T19:18:24Z,True,2016-07-09T19:18:24Z,"#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [x] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [ ] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [x] Tested changes locally.
- [ ] Closes currently open issue (replace XXXX with an issue no): Closes #XXXX
#### Description

<!-- Describe your changes in detail -->

Misspelling in the challenge question: 
Access MultiDimensional Arrays With Indexes
bracket to brackets
",2,3,0,4.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4NDk3OTU=,76849795,2016-07-09T15:47:29Z,1,1,True,2016-07-18T18:11:42Z,True,2016-07-18T18:11:42Z,"Hello lovely humans,

[babel-eslint](https://www.npmjs.com/package/babel-eslint) just published its new version 6.1.2.

<table>
  <tr>
    <th align=left>
      State
    </th>
    <td>
      Update :rocket:
    </td>
  </tr>
  <tr>
    <th align=left>
      Dependency
    </td>
    <td>
      babel-eslint
    </td>
  </tr>
  <tr>
    <th align=left>
      New version
    </td>
    <td>
      6.1.2
    </td>
  </tr>
  <tr>
    <th align=left>
      Type
    </td>
    <td>
      dependency
    </td>
  </tr>
</table>


This version is **not covered** by your **current version range**.

Without accepting this pull request your project will work just like it did before. There might be a bunch of new features, fixes and perf improvements that the maintainers worked on for you though.

I recommend you look into these changes and try to get onto the latest version of babel-eslint.
Given that you have a decent test suite, a passing build is a strong indicator that you can take advantage of these changes by merging the proposed change into your project. Otherwise this branch is a great starting point for you to work on the update.

Do you have any ideas how I could improve these pull requests? Did I report anything you think isn’t right?
Are you unsure about how things are supposed to work?

There is a collection of [frequently asked questions](https://greenkeeper.io/faq.html) and while I’m just a bot, there is a group of people who are happy to teach me new things. [Let them know](https://github.com/greenkeeperio/greenkeeper/issues/new).

Good luck with your project :sparkles:

You rock!

:palm_tree:

---

The new version differs by 7 commits .
- [`9bea6fb`](https://github.com/babel/babel-eslint/commit/9bea6fb2b7c6e01c29bbfc907b8ff6b85519bc52) <code>6.1.2</code>
- [`e535833`](https://github.com/babel/babel-eslint/commit/e5358331445926c10d97ca61790e301b3ddb2055) <code>Fix: improve handling of class properties (fixes #337) (#338)</code>
- [`36a6a6d`](https://github.com/babel/babel-eslint/commit/36a6a6d50e5c2f08b4dfbfa9f96cb67c223d774a) <code>6.1.1</code>
- [`254e6ea`](https://github.com/babel/babel-eslint/commit/254e6ea4bf14a602ea74200b3c539212e4110fe2) <code>Create a variable for class properties in scope instead of deleting the key (#336)</code>
- [`2d72002`](https://github.com/babel/babel-eslint/commit/2d72002a844ddca01bf73687d696fab4e57fb440) <code>remove hardcoded strict mode value (#331)</code>
- [`c7efe11`](https://github.com/babel/babel-eslint/commit/c7efe11a2bdeb7d55aebfee49fb737387727306a) <code>Add testcase for space-comment and shebang #163</code>
- [`40cb21c`](https://github.com/babel/babel-eslint/commit/40cb21c07e07f35bab6b4ae2e6576c48ff5dd04d) <code>Testcase for newline-before-return shouldn't fail with comments. (#300)</code>

See the [full diff](https://github.com/babel/babel-eslint/compare/eebb978a6bd651a114a12793d4b84d43ace38c4e...9bea6fb2b7c6e01c29bbfc907b8ff6b85519bc52).

---

This pull request was created by [greenkeeper.io](https://greenkeeper.io/).

<sub>Tired of seeing this sponsor message? :zap: `greenkeeper upgrade`</sub>
",3,3,0,218.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4NTg5MjA=,76858920,2016-07-09T22:38:31Z,2,2,True,2016-07-22T11:29:39Z,True,2016-07-22T11:29:39Z,"<!-- FreeCodeCamp Pull Request Template -->

<!-- IMPORTANT Please review https://github.com/FreeCodeCamp/FreeCodeCamp/blob/staging/CONTRIBUTING.md for detailed contributing guidelines -->

<!-- Help with PRs can be found at https://gitter.im/FreeCodeCamp/HelpContributors -->

<!-- Make sure that your PR is not a duplicate -->
#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [x] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [ ] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [x] Tested changes locally.
- [x] Closes currently open issue (replace XXXX with an issue no): Closes #9634  
#### Description

<!-- Describe your changes in detail -->

I Modified the text in mongodb.json file to offer more support for students on c9.io and help them avoid a ""Not enough disk space"" error -- the language used was suggested by @BKinahan 

A follow up to this, an issue will need to be made to create the `descriptionEs` translation of these changes
",5,6,0,300.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4NzUyMTA=,76875210,2016-07-10T14:51:25Z,207,0,True,2016-07-13T22:32:13Z,True,2016-07-13T22:32:13Z,"<!-- FreeCodeCamp Pull Request Template -->

<!-- IMPORTANT Please review https://github.com/FreeCodeCamp/FreeCodeCamp/blob/staging/CONTRIBUTING.md for detailed contributing guidelines -->

<!-- Help with PRs can be found at https://gitter.im/FreeCodeCamp/HelpContributors -->

<!-- Make sure that your PR is not a duplicate -->
#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [ ] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [ ] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [x] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [ ] Tested changes locally.
- [x] Closes currently open issue (replace XXXX with an issue no): Closes #8856
#### Description

<!-- Describe your changes in detail -->
",5,15,0,79.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4ODEyMzU=,76881235,2016-07-10T19:19:12Z,14,14,True,2016-07-11T09:53:47Z,True,2016-07-11T09:53:47Z,"#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [x] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [x] Add new translation (feature adding new translations)
#### Checklist:
- [x] Tested changes locally.
- [x] Closes currently open issue: #9619
#### Description

<!-- Describe your changes in detail -->

When confirming completion of React and D3 it displays ""Front End Development Certificate requirements"" in the brown box when it should be ""Data Visualization Certificate requirements"" instead.

Also, it was using the brown background instead of FCC green. 

This updates the language to read ""Data Visualization Certificate requirements"". The image for ALL LANGUAGES was updated. Some of the images in the other languages were using the english versions, so I created the correct language in french and spanish for those.
",3,4,0,14.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY4ODY5MTk=,76886919,2016-07-10T23:36:04Z,1,1,True,2016-07-11T08:23:23Z,True,2016-07-11T08:23:23Z,"<!-- FreeCodeCamp Pull Request Template -->

<!-- IMPORTANT Please review https://github.com/FreeCodeCamp/FreeCodeCamp/blob/staging/CONTRIBUTING.md for detailed contributing guidelines -->

<!-- Help with PRs can be found at https://gitter.im/FreeCodeCamp/HelpContributors -->

<!-- Make sure that your PR is not a duplicate -->
#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [x] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [ ] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [x] Tested changes locally.
- [ ] Closes currently open issue (replace XXXX with an issue no): Closes #XXXX
#### Description

<!-- Describe your changes in detail -->
",2,1,0,8.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY5NTQ3OTg=,76954798,2016-07-11T13:37:28Z,4,4,True,2016-07-11T18:17:27Z,True,2016-07-11T18:17:27Z,"<!-- FreeCodeCamp Pull Request Template -->

<!-- IMPORTANT Please review https://github.com/FreeCodeCamp/FreeCodeCamp/blob/staging/CONTRIBUTING.md for detailed contributing guidelines -->

<!-- Help with PRs can be found at https://gitter.im/FreeCodeCamp/HelpContributors -->

<!-- Make sure that your PR is not a duplicate -->
#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [x] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [ ] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [x] Tested changes locally.
- [x] Closes currently open issue (replace XXXX with an issue no): Closes #9646
#### Description

<!-- Describe your changes in detail -->

I corrected [this question](https://github.com/FreeCodeCamp/FreeCodeCamp/blob/b4f108c1afa8bbb30fdeb4e3c81e409eef91f0df/seed/challenges/04-video-challenges/computer-basics.json#L373), [this text](https://github.com/FreeCodeCamp/FreeCodeCamp/blob/b4f108c1afa8bbb30fdeb4e3c81e409eef91f0df/seed/challenges/04-video-challenges/computer-basics.json#L365) and [this other question](https://github.com/FreeCodeCamp/FreeCodeCamp/blob/b4f108c1afa8bbb30fdeb4e3c81e409eef91f0df/seed/challenges/04-video-challenges/computer-basics.json#L379) from using `bits` to `bits per second` as a measure for data speed.
",4,5,0,4.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzY5NjgxNTU=,76968155,2016-07-11T14:56:16Z,8,0,True,2016-07-11T17:57:33Z,True,2016-07-11T17:57:33Z,"The following newly disclosed vulnerabilities impact one or more of the npm packages this project uses:
- [npm:minimatch:20160620](https://snyk.io/vuln/npm:minimatch:20160620)

As these vulnerabilities are now publicly known, attackers can try to use them against your application, making fixing them a matter of urgency.

To help expedite the fix, Snyk created this pull request with the necessary changes to address the vulnerabilities.

This pull request includes:
- `package.json` scripts and a Snyk policy (`.snyk`) file, which patch the vulnerabilities that can't be upgraded away.

You can read more about Snyk's upgrade and patch logic in [Snyk's documentation](https://snyk.io/docs/faqs/#fixing-vulnerabilities). Each vulnerability advisory includes information about the vulnerable versions, and direct links to the available patches.

Note that this pull request only addresses the newly disclosed vulnerabilities mentioned above.

See the Snyk [test report](https://snyk.io/test/github/freecodecamp/freecodecamp/HEAD) to review and remediate the full list of vulnerable dependencies.

Please check the changes in this PR to ensure they won't cause issues with your application.

Stay secure,

The Snyk team
",3,1,0,3.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzcwMjk5MjQ=,77029924,2016-07-11T21:54:39Z,41,34,True,2016-07-11T22:13:19Z,True,2016-07-11T22:13:18Z,"notable changes:
- @Bouncey Temp fix for missing test suite
- @BKinahan Add test for Smallest Common Multiple
- @dlwebdev Updated Claim your Data Visualization Certificate screenshots to new …

Thanks to all those who contributed!

Happy Coding.
",8,1,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzcxNTQ2NzA=,77154670,2016-07-12T17:06:03Z,54,1,True,2016-07-12T17:22:53Z,True,2016-07-12T17:22:53Z,"Big thanks to @raisedadead! 
- Error messages for invalid tokens from email links

Thanks to all those who contribute! 

Happy Coding.
",2,0,0,0.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzcxNjIxNjQ=,77162164,2016-07-12T17:54:47Z,6,6,True,2016-07-19T20:51:01Z,True,2016-07-19T20:51:01Z,"<!-- FreeCodeCamp Pull Request Template -->

<!-- IMPORTANT Please review https://github.com/FreeCodeCamp/FreeCodeCamp/blob/staging/CONTRIBUTING.md for detailed contributing guidelines -->

<!-- Help with PRs can be found at https://gitter.im/FreeCodeCamp/HelpContributors -->

<!-- Make sure that your PR is not a duplicate -->
#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [x] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [ ] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [x] Tested changes locally.
- [x] Closes currently open issue (replace XXXX with an issue no): Closes #9565
#### Description

<!-- Describe your changes in detail -->

OOP challenges _Car Seats number correction for both Eng/Sp versions
",6,12,0,170.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzcyMjYyMTU=,77226215,2016-07-13T03:44:45Z,20,20,True,2016-07-13T20:13:20Z,True,2016-07-13T20:13:20Z,"<!-- FreeCodeCamp Pull Request Template -->

<!-- IMPORTANT Please review https://github.com/FreeCodeCamp/FreeCodeCamp/blob/staging/CONTRIBUTING.md for detailed contributing guidelines -->

<!-- Help with PRs can be found at https://gitter.im/FreeCodeCamp/HelpContributors -->

<!-- Make sure that your PR is not a duplicate -->
#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [x] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [ ] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [x] Tested changes locally.
- [x] Closes currently open issue (replace XXXX with an issue no): Closes #9679
#### Description

<!-- Describe your changes in detail -->

I swapped out the urls for the updated url in the map modal for all related  exercises
",3,7,0,16.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0NzczMzc0MDc=,77337407,2016-07-13T18:24:49Z,1,1,True,2016-07-13T20:15:17Z,True,2016-07-13T20:15:17Z,"#### Pre-Submission Checklist
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change
- [x] Small bug fix (non-breaking change which fixes an issue)
#### Checklist:
- [x] Tested changes locally.
- [x] Closes currently open issue: Closes #9704  
#### Description

Fixes JSON link in documentation of challenge: https://www.freecodecamp.com/challenges/manipulating-complex-objects.
",2,1,0,1.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0Nzc1MjA1NzQ=,77520574,2016-07-14T20:30:52Z,1,1,True,2016-07-16T14:14:43Z,True,2016-07-16T14:14:43Z,"<!-- FreeCodeCamp Pull Request Template -->

<!-- IMPORTANT Please review https://github.com/FreeCodeCamp/FreeCodeCamp/blob/staging/CONTRIBUTING.md for detailed contributing guidelines -->

<!-- Help with PRs can be found at https://gitter.im/FreeCodeCamp/HelpContributors -->

<!-- Make sure that your PR is not a duplicate -->
#### Pre-Submission Checklist

<!-- Go over all points below, and after creating the PR, tick all the checkboxes that apply. -->

<!-- All points should be verified, otherwise, read the CONTRIBUTING guidelines from above-->

<!-- If you're unsure about any of these, don't hesitate to ask. We're here to help! -->
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change

<!-- What type of change does your code introduce? After creating the PR, tick the checkboxes that apply. -->
- [x] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [ ] Add new translation (feature adding new translations)
#### Checklist:

<!-- Go over all points below, and after creating the PR, tick the checkboxes that apply. -->

<!-- If you're unsure about any of these, don't hesitate to ask in the Help Contributors room linked above. We're here to help! -->
- [x] Tested changes locally.
- [ ] Closes currently open issue (replace XXXX with an issue no): Closes #XXXX
#### Description

<!-- Describe your changes in detail -->
",2,1,0,41.0,freeCodeCamp,freeCodeCamp
MDExOlB1bGxSZXF1ZXN0Nzc1NTQwMTg=,77554018,2016-07-15T02:11:23Z,73,0,True,2016-07-15T20:49:01Z,True,2016-07-15T20:49:01Z,"#### Pre-Submission Checklist
- [x] Your pull request targets the `staging` branch of FreeCodeCamp.
- [x] Branch starts with either `fix/`, `feature/`, or `translate/` (e.g. `fix/signin-issue`)
- [x] You have only one commit (if not, [squash](https://github.com/FreeCodeCamp/FreeCodeCamp/wiki/Git-Squash) them into one commit).
- [x] All new and existing tests pass the command `npm run test-challenges`. Use `git commit --amend` to amend any fixes.
#### Type of Change
- [ ] Small bug fix (non-breaking change which fixes an issue)
- [ ] New feature (non-breaking change which adds new functionality)
- [ ] Breaking change (fix or feature that would change existing functionality)
- [x] Add new translation (feature adding new translations)
#### Checklist:
- [x] Tested changes locally.
- [x] Closes currently open issue (replace XXXX with an issue no): Closes #XXXX
#### Description

Italian translation for the challenge **Advanced Algorithm Scripting**

Closes #9716 - @Em-Ant hints implemented
",5,7,0,18.0,freeCodeCamp,freeCodeCamp
